representative_id,repeat,wp,representative_type,location,actual_K,model_tolerance_pass,model_tolerance_required_K,required_K,strict_pass
S5_DCD_efficiency,2,DC-D,efficiency,hp_evap_cold_end,5.3873919561049775,True,4.75,5.0,True
S5_DCD_efficiency,2,DC-D,efficiency,hp_evap_hot_end,5.000000000060197,True,4.75,5.0,True
S5_DCE_compromise,1,DC-E,compromise,he_cond_cold_end,25.251626961895113,True,4.75,5.0,True
S5_DCE_compromise,1,DC-E,compromise,he_cond_hot_end,11.876393494966749,True,4.75,5.0,True
S5_DCE_compromise,1,DC-E,compromise,he_cond_internal,5.0,True,4.75,5.0,True
S5_DCE_compromise,1,DC-E,compromise,he_evap_cold_end,46.07148415893158,True,2.8499999999999996,3.0,True
S5_DCE_compromise,1,DC-E,compromise,he_evap_hot_end,41.23355818480428,True,2.8499999999999996,3.0,True
S5_DCE_compromise,1,DC-E,compromise,he_evap_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCE_compromise,1,DC-E,compromise,hp_cond_cold_end,55.47621924537941,True,2.8499999999999996,3.0,True
S5_DCE_compromise,1,DC-E,compromise,hp_cond_hot_end,38.10355849828932,True,2.8499999999999996,3.0,True
S5_DCE_compromise,1,DC-E,compromise,hp_cond_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCE_compromise,1,DC-E,compromise,hp_evap_cold_end,4.999999999975955,True,4.75,5.0,True
S5_DCE_compromise,1,DC-E,compromise,hp_evap_hot_end,13.868398381138206,True,4.75,5.0,True
S5_DCE_compromise,2,DC-E,compromise,he_cond_cold_end,25.251626961895113,True,4.75,5.0,True
S5_DCE_compromise,2,DC-E,compromise,he_cond_hot_end,11.876393494966749,True,4.75,5.0,True
S5_DCE_compromise,2,DC-E,compromise,he_cond_internal,5.0,True,4.75,5.0,True
S5_DCE_compromise,2,DC-E,compromise,he_evap_cold_end,46.07148415893158,True,2.8499999999999996,3.0,True
S5_DCE_compromise,2,DC-E,compromise,he_evap_hot_end,41.23355818480428,True,2.8499999999999996,3.0,True
S5_DCE_compromise,2,DC-E,compromise,he_evap_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCE_compromise,2,DC-E,compromise,hp_cond_cold_end,55.47621924537941,True,2.8499999999999996,3.0,True
S5_DCE_compromise,2,DC-E,compromise,hp_cond_hot_end,38.10355849828932,True,2.8499999999999996,3.0,True
S5_DCE_compromise,2,DC-E,compromise,hp_cond_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCE_compromise,2,DC-E,compromise,hp_evap_cold_end,4.999999999975955,True,4.75,5.0,True
S5_DCE_compromise,2,DC-E,compromise,hp_evap_hot_end,13.868398381138206,True,4.75,5.0,True
S5_DCE_density,1,DC-E,density,he_cond_cold_end,16.437884798233938,True,4.75,5.0,True
S5_DCE_density,1,DC-E,density,he_cond_hot_end,11.998690248073672,True,4.75,5.0,True
S5_DCE_density,1,DC-E,density,he_cond_internal,5.0,True,4.75,5.0,True
S5_DCE_density,1,DC-E,density,he_evap_cold_end,20.60422407821261,True,2.8499999999999996,3.0,True
S5_DCE_density,1,DC-E,density,he_evap_hot_end,66.4374881934217,True,2.8499999999999996,3.0,True
S5_DCE_density,1,DC-E,density,he_evap_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCE_density,1,DC-E,density,hp_cond_cold_end,34.08612507331554,True,2.8499999999999996,3.0,True
S5_DCE_density,1,DC-E,density,hp_cond_hot_end,57.01932044167438,True,2.8499999999999996,3.0,True
S5_DCE_density,1,DC-E,density,hp_cond_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCE_density,1,DC-E,density,hp_evap_cold_end,7.145914191449776,True,4.75,5.0,True
S5_DCE_density,1,DC-E,density,hp_evap_hot_end,5.000000000101579,True,4.75,5.0,True
S5_DCE_density,2,DC-E,density,he_cond_cold_end,16.437884798233938,True,4.75,5.0,True
S5_DCE_density,2,DC-E,density,he_cond_hot_end,11.998690248073672,True,4.75,5.0,True
S5_DCE_density,2,DC-E,density,he_cond_internal,5.0,True,4.75,5.0,True
S5_DCE_density,2,DC-E,density,he_evap_cold_end,20.60422407821261,True,2.8499999999999996,3.0,True
S5_DCE_density,2,DC-E,density,he_evap_hot_end,66.4374881934217,True,2.8499999999999996,3.0,True
S5_DCE_density,2,DC-E,density,he_evap_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCE_density,2,DC-E,density,hp_cond_cold_end,34.08612507331554,True,2.8499999999999996,3.0,True
S5_DCE_density,2,DC-E,density,hp_cond_hot_end,57.01932044167438,True,2.8499999999999996,3.0,True
S5_DCE_density,2,DC-E,density,hp_cond_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCE_density,2,DC-E,density,hp_evap_cold_end,7.145914191449776,True,4.75,5.0,True
S5_DCE_density,2,DC-E,density,hp_evap_hot_end,5.000000000101579,True,4.75,5.0,True
S5_DCE_efficiency,1,DC-E,efficiency,he_cond_cold_end,19.421757321324776,True,4.75,5.0,True
S5_DCE_efficiency,1,DC-E,efficiency,he_cond_hot_end,11.965637526952605,True,4.75,5.0,True
S5_DCE_efficiency,1,DC-E,efficiency,he_cond_internal,5.0,True,4.75,5.0,True
S5_DCE_efficiency,1,DC-E,efficiency,he_evap_cold_end,48.561441771759064,True,2.8499999999999996,3.0,True
S5_DCE_efficiency,1,DC-E,efficiency,he_evap_hot_end,19.43547204402671,True,2.8499999999999996,3.0,True
S5_DCE_efficiency,1,DC-E,efficiency,he_evap_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCE_efficiency,1,DC-E,efficiency,hp_cond_cold_end,19.391746893250343,True,2.8499999999999996,3.0,True
S5_DCE_efficiency,1,DC-E,efficiency,hp_cond_hot_end,15.167852631433107,True,2.8499999999999996,3.0,True
S5_DCE_efficiency,1,DC-E,efficiency,hp_cond_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCE_efficiency,1,DC-E,efficiency,hp_evap_cold_end,8.798355391823861,True,4.75,5.0,True
S5_DCE_efficiency,1,DC-E,efficiency,hp_evap_hot_end,5.000000000079922,True,4.75,5.0,True
S5_DCE_efficiency,2,DC-E,efficiency,he_cond_cold_end,19.421757321324776,True,4.75,5.0,True
S5_DCE_efficiency,2,DC-E,efficiency,he_cond_hot_end,11.965637526952605,True,4.75,5.0,True
S5_DCE_efficiency,2,DC-E,efficiency,he_cond_internal,5.0,True,4.75,5.0,True
S5_DCE_efficiency,2,DC-E,efficiency,he_evap_cold_end,48.561441771759064,True,2.8499999999999996,3.0,True
S5_DCE_efficiency,2,DC-E,efficiency,he_evap_hot_end,19.43547204402671,True,2.8499999999999996,3.0,True
S5_DCE_efficiency,2,DC-E,efficiency,he_evap_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCE_efficiency,2,DC-E,efficiency,hp_cond_cold_end,19.391746893250343,True,2.8499999999999996,3.0,True
S5_DCE_efficiency,2,DC-E,efficiency,hp_cond_hot_end,15.167852631433107,True,2.8499999999999996,3.0,True
S5_DCE_efficiency,2,DC-E,efficiency,hp_cond_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCE_efficiency,2,DC-E,efficiency,hp_evap_cold_end,8.798355391823861,True,4.75,5.0,True
S5_DCE_efficiency,2,DC-E,efficiency,hp_evap_hot_end,5.000000000079922,True,4.75,5.0,True
S5_DCF_compromise,1,DC-F,compromise,he_cond_cold_end,20.47817742965367,True,4.75,5.0,True
S5_DCF_compromise,1,DC-F,compromise,he_cond_hot_end,11.918825585461263,True,4.75,5.0,True
S5_DCF_compromise,1,DC-F,compromise,he_cond_internal,5.0,True,4.75,5.0,True
S5_DCF_compromise,1,DC-F,compromise,he_evap_cold_end,34.92050775910485,True,2.8499999999999996,3.0,True
S5_DCF_compromise,1,DC-F,compromise,he_evap_hot_end,39.06987378197357,True,2.8499999999999996,3.0,True
S5_DCF_compromise,1,DC-F,compromise,he_evap_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCF_compromise,1,DC-F,compromise,hp_cond_cold_end,49.32767913792162,True,2.8499999999999996,3.0,True
S5_DCF_compromise,1,DC-F,compromise,hp_cond_hot_end,32.97977881231748,True,2.8499999999999996,3.0,True
S5_DCF_compromise,1,DC-F,compromise,hp_cond_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCF_compromise,1,DC-F,compromise,hp_evap_cold_end,5.0000000000623,True,4.75,5.0,True
S5_DCF_compromise,1,DC-F,compromise,hp_evap_hot_end,7.949118453434892,True,4.75,5.0,True
S5_DCF_compromise,2,DC-F,compromise,he_cond_cold_end,20.47817742965367,True,4.75,5.0,True
S5_DCF_compromise,2,DC-F,compromise,he_cond_hot_end,11.918825585461263,True,4.75,5.0,True
S5_DCF_compromise,2,DC-F,compromise,he_cond_internal,5.0,True,4.75,5.0,True
S5_DCF_compromise,2,DC-F,compromise,he_evap_cold_end,34.92050775910485,True,2.8499999999999996,3.0,True
S5_DCF_compromise,2,DC-F,compromise,he_evap_hot_end,39.06987378197357,True,2.8499999999999996,3.0,True
S5_DCF_compromise,2,DC-F,compromise,he_evap_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCF_compromise,2,DC-F,compromise,hp_cond_cold_end,49.32767913792162,True,2.8499999999999996,3.0,True
S5_DCF_compromise,2,DC-F,compromise,hp_cond_hot_end,32.97977881231748,True,2.8499999999999996,3.0,True
S5_DCF_compromise,2,DC-F,compromise,hp_cond_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCF_compromise,2,DC-F,compromise,hp_evap_cold_end,5.0000000000623,True,4.75,5.0,True
S5_DCF_compromise,2,DC-F,compromise,hp_evap_hot_end,7.949118453434892,True,4.75,5.0,True
S5_DCF_density,1,DC-F,density,he_cond_cold_end,16.72383151135,True,4.75,5.0,True
S5_DCF_density,1,DC-F,density,he_cond_hot_end,11.999666918281832,True,4.75,5.0,True
S5_DCF_density,1,DC-F,density,he_cond_internal,5.0,True,4.75,5.0,True
S5_DCF_density,1,DC-F,density,he_evap_cold_end,17.738976162045446,True,2.8499999999999996,3.0,True
S5_DCF_density,1,DC-F,density,he_evap_hot_end,65.91018851312668,True,2.8499999999999996,3.0,True
S5_DCF_density,1,DC-F,density,he_evap_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCF_density,1,DC-F,density,hp_cond_cold_end,19.346821002965612,True,2.8499999999999996,3.0,True
S5_DCF_density,1,DC-F,density,hp_cond_hot_end,52.85887320868346,True,2.8499999999999996,3.0,True
S5_DCF_density,1,DC-F,density,hp_cond_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCF_density,1,DC-F,density,hp_evap_cold_end,7.673169074883447,True,4.75,5.0,True
S5_DCF_density,1,DC-F,density,hp_evap_hot_end,5.0000000000546265,True,4.75,5.0,True
S5_DCF_density,2,DC-F,density,he_cond_cold_end,16.72383151135,True,4.75,5.0,True
S5_DCF_density,2,DC-F,density,he_cond_hot_end,11.999666918281832,True,4.75,5.0,True
S5_DCF_density,2,DC-F,density,he_cond_internal,5.0,True,4.75,5.0,True
S5_DCF_density,2,DC-F,density,he_evap_cold_end,17.738976162045446,True,2.8499999999999996,3.0,True
S5_DCF_density,2,DC-F,density,he_evap_hot_end,65.91018851312668,True,2.8499999999999996,3.0,True
S5_DCF_density,2,DC-F,density,he_evap_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCF_density,2,DC-F,density,hp_cond_cold_end,19.346821002965612,True,2.8499999999999996,3.0,True
S5_DCF_density,2,DC-F,density,hp_cond_hot_end,52.85887320868346,True,2.8499999999999996,3.0,True
S5_DCF_density,2,DC-F,density,hp_cond_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCF_density,2,DC-F,density,hp_evap_cold_end,7.673169074883447,True,4.75,5.0,True
S5_DCF_density,2,DC-F,density,hp_evap_hot_end,5.0000000000546265,True,4.75,5.0,True
S5_DCF_efficiency,1,DC-F,efficiency,he_cond_cold_end,23.578434909351813,True,4.75,5.0,True
S5_DCF_efficiency,1,DC-F,efficiency,he_cond_hot_end,11.919226409659359,True,4.75,5.0,True
S5_DCF_efficiency,1,DC-F,efficiency,he_cond_internal,5.0,True,4.75,5.0,True
S5_DCF_efficiency,1,DC-F,efficiency,he_evap_cold_end,40.388797984552184,True,2.8499999999999996,3.0,True
S5_DCF_efficiency,1,DC-F,efficiency,he_evap_hot_end,20.071378141667992,True,2.8499999999999996,3.0,True
S5_DCF_efficiency,1,DC-F,efficiency,he_evap_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCF_efficiency,1,DC-F,efficiency,hp_cond_cold_end,26.594830395072734,True,2.8499999999999996,3.0,True
S5_DCF_efficiency,1,DC-F,efficiency,hp_cond_hot_end,11.85584565869749,True,2.8499999999999996,3.0,True
S5_DCF_efficiency,1,DC-F,efficiency,hp_cond_internal,3.015676064478555,True,2.8499999999999996,3.0,True
S5_DCF_efficiency,1,DC-F,efficiency,hp_evap_cold_end,6.633775936137738,True,4.75,5.0,True
S5_DCF_efficiency,1,DC-F,efficiency,hp_evap_hot_end,5.000000000227942,True,4.75,5.0,True
S5_DCF_efficiency,2,DC-F,efficiency,he_cond_cold_end,23.578434909351813,True,4.75,5.0,True
S5_DCF_efficiency,2,DC-F,efficiency,he_cond_hot_end,11.919226409659359,True,4.75,5.0,True
S5_DCF_efficiency,2,DC-F,efficiency,he_cond_internal,5.0,True,4.75,5.0,True
S5_DCF_efficiency,2,DC-F,efficiency,he_evap_cold_end,40.388797984552184,True,2.8499999999999996,3.0,True
S5_DCF_efficiency,2,DC-F,efficiency,he_evap_hot_end,20.071378141667992,True,2.8499999999999996,3.0,True
S5_DCF_efficiency,2,DC-F,efficiency,he_evap_internal,3.0,True,2.8499999999999996,3.0,True
S5_DCF_efficiency,2,DC-F,efficiency,hp_cond_cold_end,26.594830395072734,True,2.8499999999999996,3.0,True
S5_DCF_efficiency,2,DC-F,efficiency,hp_cond_hot_end,11.85584565869749,True,2.8499999999999996,3.0,True
S5_DCF_efficiency,2,DC-F,efficiency,hp_cond_internal,3.015676064478555,True,2.8499999999999996,3.0,True
S5_DCF_efficiency,2,DC-F,efficiency,hp_evap_cold_end,6.633775936137738,True,4.75,5.0,True
S5_DCF_efficiency,2,DC-F,efficiency,hp_evap_hot_end,5.000000000227942,True,4.75,5.0,True
